9.793196527972439780e-01,0.000000000000000000e+00
9.829195121408248470e-01,0.000000000000000000e+00
9.806098129100537797e-01,0.000000000000000000e+00
9.825095278405092669e-01,0.000000000000000000e+00
9.819521705278131396e-01,0.000000000000000000e+00
9.788371957701251791e-01,0.000000000000000000e+00
9.850823811482227743e-01,0.000000000000000000e+00
9.839238414325929272e-01,0.000000000000000000e+00
9.793617018118312423e-01,0.000000000000000000e+00
9.819945073837715865e-01,0.000000000000000000e+00
9.824632959469771221e-01,0.000000000000000000e+00
9.886642424810166974e-01,0.000000000000000000e+00
9.712956532598443493e-01,0.000000000000000000e+00
9.850121337172307312e-01,0.000000000000000000e+00
9.841860078496240671e-01,0.000000000000000000e+00
9.880672707188475901e-01,0.000000000000000000e+00
9.755762329886015216e-01,0.000000000000000000e+00
9.817929286444662118e-01,0.000000000000000000e+00
9.817630952008432610e-01,0.000000000000000000e+00
9.857125636353116782e-01,0.000000000000000000e+00
9.736301518753115447e-01,0.000000000000000000e+00
9.821573347265419862e-01,0.000000000000000000e+00
9.811995397714209366e-01,0.000000000000000000e+00
9.892424413048765963e-01,0.000000000000000000e+00
9.824141716778606037e-01,0.000000000000000000e+00
9.817087258410097661e-01,0.000000000000000000e+00
9.865419840821865183e-01,0.000000000000000000e+00
9.805507189653462907e-01,0.000000000000000000e+00
9.803486618585752765e-01,0.000000000000000000e+00
9.697223078424828113e-01,0.000000000000000000e+00
9.776046676663440183e-01,0.000000000000000000e+00
9.809097220920870441e-01,0.000000000000000000e+00
9.809501193075819137e-01,0.000000000000000000e+00
9.753553031741667434e-01,0.000000000000000000e+00
9.700382254863443299e-01,0.000000000000000000e+00
