9.986765162432809095e-01,0.000000000000000000e+00
7.988891862859291981e-01,0.000000000000000000e+00
8.458975185244257400e-01,0.000000000000000000e+00
9.228613669838356959e-01,0.000000000000000000e+00
9.994818652849739582e-01,0.000000000000000000e+00
7.200095105419904717e-01,0.000000000000000000e+00
8.880273069252910823e-01,0.000000000000000000e+00
9.570997413049728841e-01,0.000000000000000000e+00
9.521044563850780129e-01,0.000000000000000000e+00
8.629042723815802951e-01,0.000000000000000000e+00
9.332181504676413386e-01,0.000000000000000000e+00
8.974018537503433146e-01,0.000000000000000000e+00
8.480909919333881053e-01,0.000000000000000000e+00
8.947685425216390653e-01,0.000000000000000000e+00
6.783666806544801364e-01,0.000000000000000000e+00
9.654504217823542955e-01,0.000000000000000000e+00
9.861876948647386731e-01,0.000000000000000000e+00
9.784779135286042484e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.602586111361897325e-01,0.000000000000000000e+00
8.891253420029283649e-01,0.000000000000000000e+00
8.905288579308496821e-01,0.000000000000000000e+00
9.998375964260504123e-01,0.000000000000000000e+00
8.635995337709165831e-01,0.000000000000000000e+00
8.556600614962115436e-01,0.000000000000000000e+00
9.595399183290818090e-01,0.000000000000000000e+00
6.908062871734326205e-01,0.000000000000000000e+00
8.102807552274968739e-01,0.000000000000000000e+00
9.455269863375365125e-01,0.000000000000000000e+00
9.604940176256444584e-01,0.000000000000000000e+00
8.546271899487112300e-01,0.000000000000000000e+00
8.462677509813634202e-01,0.000000000000000000e+00
9.068743218318005006e-01,0.000000000000000000e+00
9.895204273998821076e-01,0.000000000000000000e+00
9.672971480744910755e-01,0.000000000000000000e+00
9.350693885397912686e-01,0.000000000000000000e+00
7.992425304422607901e-01,0.000000000000000000e+00
8.352053647806589876e-01,0.000000000000000000e+00
9.809328901084131136e-01,0.000000000000000000e+00
7.792859673595355918e-01,0.000000000000000000e+00
8.616489725319302906e-01,0.000000000000000000e+00
9.593534088523886227e-01,0.000000000000000000e+00
9.980519480519479680e-01,0.000000000000000000e+00
8.419225454702730094e-01,0.000000000000000000e+00
9.298124984564494211e-01,0.000000000000000000e+00
9.275579504553980170e-01,0.000000000000000000e+00
9.952539155196962195e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.521147377884922047e-01,0.000000000000000000e+00
9.625053519006807612e-01,0.000000000000000000e+00
8.992455134815959816e-01,0.000000000000000000e+00
9.434233943142199541e-01,0.000000000000000000e+00
9.999999999999997780e-01,0.000000000000000000e+00
8.059051147075045884e-01,0.000000000000000000e+00
9.595131955606596152e-01,0.000000000000000000e+00
9.533374552498616872e-01,0.000000000000000000e+00
9.660194029273808658e-01,0.000000000000000000e+00
9.907928885566483768e-01,0.000000000000000000e+00
9.995673804686135977e-01,0.000000000000000000e+00
8.808183303421784904e-01,0.000000000000000000e+00
9.847014194322293301e-01,0.000000000000000000e+00
9.919229104833547916e-01,0.000000000000000000e+00
8.478879739088643896e-01,0.000000000000000000e+00
8.855041254888273983e-01,0.000000000000000000e+00
8.423970455019997861e-01,0.000000000000000000e+00
9.205105545768873521e-01,0.000000000000000000e+00
7.672333182946634578e-01,0.000000000000000000e+00
9.259082320002020028e-01,0.000000000000000000e+00
9.348473148722483694e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.977315689981094415e-01,0.000000000000000000e+00
8.984985170028980672e-01,0.000000000000000000e+00
8.664842504379935972e-01,0.000000000000000000e+00
8.658928708223966320e-01,0.000000000000000000e+00
9.954518113704495796e-01,0.000000000000000000e+00
7.803585318910096769e-01,0.000000000000000000e+00
9.781973041510891864e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.682632171427728807e-01,0.000000000000000000e+00
8.935167965501199516e-01,0.000000000000000000e+00
9.924709150798957102e-01,0.000000000000000000e+00
7.292456634797787052e-01,0.000000000000000000e+00
9.693542390849040347e-01,0.000000000000000000e+00
9.869477389585651350e-01,0.000000000000000000e+00
8.990481367417898495e-01,0.000000000000000000e+00
9.880228816589203822e-01,0.000000000000000000e+00
8.273720307654764961e-01,0.000000000000000000e+00
9.312104912855260208e-01,0.000000000000000000e+00
9.980756358768408942e-01,0.000000000000000000e+00
8.579946181950024453e-01,0.000000000000000000e+00
9.918888681708001309e-01,0.000000000000000000e+00
9.566572940244972845e-01,0.000000000000000000e+00
8.661082709790393075e-01,0.000000000000000000e+00
9.760975128517345167e-01,0.000000000000000000e+00
9.993116108306562273e-01,0.000000000000000000e+00
9.465930879836063072e-01,0.000000000000000000e+00
9.902319906070958799e-01,0.000000000000000000e+00
8.383402764738167035e-01,0.000000000000000000e+00
8.779469919250177945e-01,0.000000000000000000e+00
7.854727615116766648e-01,0.000000000000000000e+00
8.529541886782453508e-01,0.000000000000000000e+00
8.265345651287626660e-01,0.000000000000000000e+00
8.606766105910609310e-01,0.000000000000000000e+00
9.325205695500626835e-01,0.000000000000000000e+00
7.921485686732877562e-01,0.000000000000000000e+00
9.655284563698022238e-01,0.000000000000000000e+00
9.272403858199331772e-01,0.000000000000000000e+00
8.565738131313230808e-01,0.000000000000000000e+00
9.677075848908004430e-01,0.000000000000000000e+00
9.816336411614929869e-01,0.000000000000000000e+00
7.501130390259606040e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.470087491734817675e-01,0.000000000000000000e+00
8.997253378520192468e-01,0.000000000000000000e+00
9.549949324460113020e-01,0.000000000000000000e+00
8.153610546280143367e-01,0.000000000000000000e+00
8.846526070483632376e-01,0.000000000000000000e+00
9.257280176957888296e-01,0.000000000000000000e+00
9.936638781877635829e-01,0.000000000000000000e+00
9.902116198522518120e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.233252980810566779e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.815654256455092153e-01,0.000000000000000000e+00
8.072398633767194909e-01,0.000000000000000000e+00
8.776267458505631058e-01,0.000000000000000000e+00
8.996187915966312731e-01,0.000000000000000000e+00
8.271166496849918781e-01,0.000000000000000000e+00
9.698299141701517412e-01,0.000000000000000000e+00
8.726127908773634312e-01,0.000000000000000000e+00
8.380703716151400862e-01,0.000000000000000000e+00
8.655439378459441890e-01,0.000000000000000000e+00
9.667508286256496497e-01,0.000000000000000000e+00
7.879523638007652764e-01,0.000000000000000000e+00
9.913385163193263461e-01,0.000000000000000000e+00
8.703609981607858259e-01,0.000000000000000000e+00
9.747368084996189674e-01,0.000000000000000000e+00
9.995673804686135977e-01,0.000000000000000000e+00
9.271291097069818132e-01,0.000000000000000000e+00
8.880293992586624219e-01,0.000000000000000000e+00
9.943789808430720800e-01,0.000000000000000000e+00
9.633528534978240687e-01,0.000000000000000000e+00
9.928811804297179577e-01,0.000000000000000000e+00
8.345463320575121635e-01,0.000000000000000000e+00
8.691532845719691647e-01,0.000000000000000000e+00
8.141541798153469900e-01,0.000000000000000000e+00
8.899862845253058152e-01,0.000000000000000000e+00
9.850176291896991509e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.996819569083209789e-01,0.000000000000000000e+00
7.998906098822573529e-01,0.000000000000000000e+00
9.890868776379377891e-01,0.000000000000000000e+00
8.401258242699463086e-01,0.000000000000000000e+00
9.988116454506755781e-01,0.000000000000000000e+00
9.156510978840893822e-01,0.000000000000000000e+00
8.757721645139743272e-01,0.000000000000000000e+00
9.375622783165318275e-01,0.000000000000000000e+00
9.894685296446752432e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.816544909000108898e-01,0.000000000000000000e+00
8.434185147944034400e-01,0.000000000000000000e+00
9.616905052406167220e-01,0.000000000000000000e+00
9.698613577217382042e-01,0.000000000000000000e+00
9.486253029137280413e-01,0.000000000000000000e+00
9.099437671551764417e-01,0.000000000000000000e+00
9.991083368712846413e-01,0.000000000000000000e+00
6.865087497931936511e-01,0.000000000000000000e+00
9.546522672633849238e-01,0.000000000000000000e+00
8.456446666623924635e-01,0.000000000000000000e+00
9.983873229561073259e-01,0.000000000000000000e+00
8.480254135957584483e-01,0.000000000000000000e+00
8.362337738899400241e-01,0.000000000000000000e+00
9.312868825260752770e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.942766091441486154e-01,0.000000000000000000e+00
