0,187,32,75,0,6,2,18,0,66,0,0,198,135,270,8,1,9,0,96,123,10,7,0,74,18,36,87,0,12,14,1,39,0,0,0,0,44,0,59,803,0,0,0,0,0,0,0,0,0,0,0,19,47,0,47,0,23,35,46,0,0,41,26,8,0,56,0,24,151,28,20,0,1,0,156,0,3402,0,43,0,0,33,50,0,0,0,0,9,1,0,14,0,2,70,0,12,212,19,0,1,0,202,55,190,204,246,133,0,25,0,17,0,0,7,0,107,0,0,0,62,0,3,17,18,0,0,0,0,20,0,0,0,334,120,163,55,44,0,6,55,71,9,253,0,24,0,0,4,0,0,7,0,0,19,0,150,8,0,0,0,0,0,20,0,23,0,30,0,0,0,90,0,0,0,45,0,751,0,0,0,110,42,8,19,0,0,9,0,75,19,0,0,0,14,0,50,80,53,0,2,0,14,22,0,16,8,2,25,0,71,0,0,0,178,0,40,0,0,0,22,46,0,12,625,0,100,0,0,0,3,73,143,0,13,0,0,2,0,0,57,0,84,0,42,76,8,0,3,0,18,0,0,33,0,20,0,0,8,17,0,47,36,51,0,0,14,31,0,38,0,0,0,0,37,33,0,0,0,0,0,0,0,0,0,0,0,66,68,0,8,31,7,0,45,0,12,23,20,0,0,0,0,12,22,0,65,0,6,0,0,0,0,82,0,9,0,0,49,0,0,0,0,40,0,0,7,0,3,2,48,0,34,2,0,32,0,26,0,0,5,14,0,20,0,73,0,34,3,0,41,1,0,15,23,0,0,34,5,0,72,0,0,3,0,0,2,0,17,0,0,21,45,56,0,0,11,1,33,0,0,1,0,0,0,13,0,0,9,0,1,0,0,0,26,18,0,0,0,0,0,0,0,77,0,175,2,0,18,4,0,41,0,0,1,0,385,8,0,54,15,0,37,192,0,0,16,8,0,0,0,0,9,6,0,25,0,0,0,0,19,0,79,0,0,3,21,0,35,25,0,29,31,0,0,0,0,31,18,0,0,0,26,0,0,0,3,0,30,40,0,0,4,2,0,23,11,0,0,0,0,0,0,0,68,33,0,197,0,1,0,87,0,0,2,17,278,9,3,12,13,11,0,233,0,10,0,6,0,0,29,11,35,0,0,1,37,10,12,10,28,149,20,16,19,0,0,0,0,0,0,0,0,22,0,0,7,0,8,45,1,0,1,11,0,0,23,3,0,0,0,0,0,3,0,6,0,0,0,0,0
0,0,52,201,0,6,0,0,18,33,117,20,275,35,247,0,0,51,0,72,75,0,0,0,181,0,26,0,47,7,0,0,3,0,0,0,31,23,0,0,749,15,0,0,6,0,0,0,0,0,0,0,35,20,20,0,0,13,63,0,52,0,26,22,20,12,0,146,8,49,0,0,0,0,0,97,0,5470,0,0,1,0,51,0,0,163,68,0,14,0,0,10,20,0,1,0,19,134,1,0,13,51,142,0,177,0,354,106,0,32,0,0,18,0,0,0,189,0,0,19,0,108,3,29,0,0,43,0,0,0,0,0,0,299,0,235,11,25,43,7,30,142,15,165,0,46,21,0,3,0,1,0,0,0,40,68,115,0,0,0,0,0,0,73,0,1,0,1,0,0,0,99,0,17,146,3,0,431,0,0,0,0,93,14,0,0,0,10,24,0,0,14,0,0,46,6,23,47,34,0,1,0,2,0,39,37,13,0,0,0,0,0,36,20,158,31,0,0,0,0,0,28,0,0,583,0,18,0,0,102,24,0,55,1,0,0,21,23,1,0,0,0,0,170,1,0,0,645,0,0,0,0,0,0,10,23,2,0,0,0,281,0,30,85,32,0,0,18,0,0,2,0,0,0,0,67,84,0,0,0,26,0,0,0,189,0,0,114,18,0,3,0,7,0,18,77,0,0,1,0,52,0,12,0,0,0,0,0,18,0,0,0,0,384,11,26,0,21,17,59,0,0,0,73,42,31,0,79,170,22,11,0,11,54,0,63,0,0,0,77,0,2,4,0,0,98,1,107,0,0,63,26,53,0,50,8,12,29,18,0,34,0,0,84,0,50,0,0,0,0,10,0,79,31,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,15,0,0,0,1,1,0,0,63,0,26,8,0,0,0,61,0,10,26,0,0,29,0,0,14,0,12,69,27,31,195,0,0,54,0,38,0,0,0,0,3,0,0,74,0,0,0,51,0,2,0,0,0,0,2,0,25,0,64,1,0,0,0,8,2,18,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,9,0,0,7,0,0,346,0,2,0,0,0,298,0,0,0,60,10,34,0,1,17,0,0,0,25,1,0,0,0,0,88,28,0,0,0,0,0,0,22,0,49,0,60,0,55,0,12,4,0,0,0,0,0,0,0,0,15,37,53,0,31,0,0,60,3,0,11,0,0,0,0,0,0,0,5,0,0,8,0,28,0,0,3,0,0
0,44,0,0,4,3,3,0,0,0,0,51,115,122,206,0,0,0,0,11,0,14,0,253,0,0,38,186,23,1,11,59,11,0,12,0,29,2,23,11,0,10,0,0,17,18,0,0,0,0,0,0,17,25,7,27,0,0,99,46,0,0,0,28,28,26,0,0,0,0,0,0,0,0,0,0,42,4059,0,0,18,0,0,0,0,197,0,0,0,0,0,0,0,0,9,11,17,186,3,28,0,0,118,0,93,0,121,146,26,0,0,0,39,178,4,0,161,0,0,0,23,176,79,80,66,0,1,0,0,0,0,0,0,88,0,158,27,21,17,0,23,0,0,237,0,63,10,0,4,0,4,0,0,0,24,74,0,102,0,0,0,0,0,0,0,0,53,0,13,0,45,189,3,3,36,12,0,0,0,0,47,41,0,11,0,17,0,0,14,29,18,6,0,0,0,0,0,51,36,0,0,0,0,0,12,46,0,0,25,21,97,48,0,45,140,1,0,0,0,0,0,49,0,1,282,0,108,0,0,73,7,54,0,42,1,7,0,0,8,0,10,0,0,0,4,106,0,240,0,0,44,0,0,89,0,0,32,0,25,17,46,18,14,30,12,1,0,0,6,2,0,27,0,0,0,18,67,0,89,0,0,0,0,6,84,5,44,78,0,0,5,24,10,109,26,21,0,0,37,0,69,0,0,11,0,0,0,0,37,5,6,0,8,111,32,10,0,2,26,11,28,0,0,50,66,53,0,57,0,6,46,0,24,0,0,28,0,0,0,20,0,26,0,24,0,92,0,15,23,53,26,8,0,22,0,0,9,33,60,0,54,0,3,0,0,12,0,0,0,18,0,7,0,1,18,0,47,81,0,1,96,0,0,0,0,0,35,0,1,0,0,0,0,39,0,0,0,6,6,0,0,0,0,0,0,54,0,1,28,0,4,0,0,0,0,25,175,11,11,58,0,34,30,143,0,0,0,2,15,0,0,0,8,0,0,9,90,0,31,0,32,15,85,0,37,0,0,49,28,18,0,74,22,0,0,0,5,2,0,0,0,0,0,42,0,32,0,9,8,0,0,0,0,0,0,28,9,0,46,0,0,278,0,0,36,0,0,96,1,0,0,88,4,25,0,6,368,0,0,0,0,43,9,37,0,42,57,0,0,13,0,11,17,0,0,17,9,0,60,0,0,0,8,34,2,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,1,0,6,5,0,10,0,36,0,0,15,0,0,0,0,0,0,0
0,0,96,0,0,45,0,0,0,76,8,0,181,0,316,0,29,0,0,253,256,3,0,399,108,0,7,99,32,0,0,15,7,0,0,5,0,13,1,0,1071,31,0,19,0,0,0,32,0,0,0,0,0,0,0,1,26,0,80,0,49,0,0,0,0,42,80,0,12,108,21,11,0,0,0,300,13,3321,0,333,0,0,0,81,0,334,0,0,0,0,0,0,8,0,23,0,0,22,46,0,37,0,153,230,219,231,136,0,0,24,0,0,0,61,6,39,0,0,0,11,14,190,0,0,0,0,0,0,0,52,0,0,0,0,66,335,0,31,0,6,0,0,4,0,4,47,19,0,16,0,61,0,1,0,0,98,64,59,8,0,78,0,0,189,0,19,27,5,0,0,1,252,1,5,0,18,0,420,0,0,0,64,51,5,31,0,0,0,33,0,89,17,0,0,20,29,0,0,0,0,0,0,26,0,51,33,0,34,0,0,103,10,77,22,0,0,0,0,27,0,0,0,0,0,254,0,151,106,0,55,12,68,83,81,0,0,11,0,0,17,2,0,152,0,0,0,28,392,0,13,0,0,29,65,0,3,0,60,3,7,0,0,9,123,0,0,0,0,131,0,0,69,0,0,0,40,0,0,0,0,5,50,33,0,20,0,55,89,66,0,0,0,0,36,39,0,16,0,0,0,10,7,0,0,11,7,134,70,0,0,0,0,31,0,89,39,13,1,80,41,0,0,72,0,19,36,0,40,60,1,83,0,52,0,0,74,0,48,0,48,10,16,0,0,0,0,43,0,8,74,9,8,0,14,0,0,0,78,30,0,6,0,21,36,5,37,0,0,36,0,29,8,17,0,0,30,34,0,0,0,133,0,0,0,0,0,89,0,0,24,12,2,0,0,47,0,0,0,1,0,0,0,0,51,0,184,0,0,24,0,14,0,0,0,0,1,334,0,0,31,0,0,0,0,1,7,27,0,155,47,0,0,0,0,0,0,141,1,2,0,0,0,560,0,99,1,0,0,0,6,18,57,0,0,0,0,3,0,1,0,1,0,18,0,0,0,0,0,26,0,0,0,5,21,0,38,0,0,31,0,0,439,39,20,13,0,0,103,42,54,0,0,54,83,50,0,211,0,6,0,29,0,0,0,0,9,25,0,0,4,0,0,0,0,27,28,100,1,85,0,0,0,13,11,0,0,35,0,0,0,0,12,0,0,0,0,18,0,43,79,0,0,0,0,0,0,6,23,0,0,47,0,0,14,0,6,0,0,0,0,0
0,64,27,95,1,0,0,14,0,0,57,28,0,0,0,0,0,42,0,112,0,29,7,89,42,0,13,124,0,0,0,7,6,0,0,31,14,32,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,101,0,0,0,0,2,3,55,42,82,98,0,0,0,0,0,0,151,6,4303,0,0,0,0,27,77,0,0,183,68,8,0,0,0,15,22,0,0,0,78,39,0,0,0,198,68,184,0,0,142,9,13,0,5,0,71,19,0,0,0,0,0,5,33,89,62,0,0,0,0,0,1,0,0,0,520,0,165,32,0,0,21,55,0,0,142,0,0,16,0,4,0,29,0,0,0,12,0,232,49,0,0,0,0,0,0,0,43,0,0,0,0,0,68,27,0,60,53,1,0,0,0,40,53,42,26,0,0,0,3,0,15,26,0,2,0,31,0,0,0,37,0,0,0,0,0,6,0,0,6,33,96,71,0,0,149,89,0,0,0,10,0,11,0,0,1,0,0,130,0,0,0,0,206,58,59,0,82,0,22,0,0,60,0,0,27,1,86,0,352,9,5,12,0,0,78,1,0,36,0,0,0,101,37,219,0,54,0,0,98,40,0,0,17,0,0,59,89,42,0,44,0,12,35,27,0,46,0,57,146,40,0,9,0,4,1,16,0,0,61,0,0,0,0,63,0,0,0,166,0,0,1,0,4,76,210,0,0,58,0,2,25,0,0,15,0,12,0,0,55,59,0,0,0,30,79,0,0,0,1,0,21,0,0,7,62,0,20,38,98,0,66,40,0,15,19,16,0,0,0,0,0,90,8,22,0,1,63,33,0,0,0,0,2,92,0,3,0,35,60,1,0,45,0,0,0,0,0,54,0,3,0,4,0,0,224,0,0,0,0,9,0,0,0,0,0,0,50,0,2,1,56,1,63,0,21,0,30,162,0,15,0,0,0,119,417,0,0,1,0,0,0,1,0,0,0,0,9,12,47,4,0,0,51,13,0,104,0,0,1,0,15,0,37,127,0,0,0,2,0,0,0,17,2,0,24,0,84,0,4,2,42,0,29,7,0,0,0,2,11,25,0,0,113,0,35,0,22,0,185,7,16,0,124,97,0,34,0,123,1,47,20,0,0,0,190,0,0,110,5,0,15,0,0,0,0,0,91,0,0,56,0,2,171,0,19,32,0,0,0,0,0,21,0,5,0,15,0,0,0,0,36,0,6,0,0,0,0,24,0,0,0,31,0,0,0,0,13,17,10,3,0,0
0,0,4,0,0,38,18,0,0,23,1,10,222,122,285,0,0,2,0,0,47,2,0,0,29,8,0,3,0,1,24,0,0,0,0,0,0,25,33,69,674,0,0,0,4,0,0,0,0,0,0,0,30,18,2,0,84,0,45,0,0,0,0,3,0,24,1,0,2,196,0,0,0,0,0,179,0,3547,0,54,0,47,0,66,26,73,35,0,4,0,0,67,0,0,46,20,20,0,17,0,7,0,382,102,335,124,313,0,37,17,0,0,31,74,9,0,95,0,9,0,0,185,30,21,0,0,0,0,0,0,0,0,0,400,92,251,41,12,171,0,28,0,0,202,0,11,1,0,1,0,10,0,32,0,0,0,94,0,0,0,48,25,3,128,0,0,0,7,2,0,0,119,1,0,97,0,0,292,0,0,39,30,67,36,0,1,0,0,13,0,44,15,0,0,0,0,53,0,0,0,5,0,40,6,35,23,25,22,14,22,0,22,47,32,240,1,0,0,1,0,23,16,18,0,256,0,0,0,0,67,37,83,75,30,0,53,0,0,0,1,0,0,68,37,5,73,0,337,7,0,7,0,2,5,29,60,0,38,41,30,161,0,83,42,0,26,0,0,144,0,1,12,0,0,73,55,88,0,0,0,6,94,0,0,216,0,68,146,8,0,12,0,12,12,0,0,10,20,0,0,0,0,0,0,1,0,0,0,0,0,2,0,88,285,53,13,0,3,50,0,2,0,0,41,77,46,9,12,21,0,85,0,19,0,0,0,0,9,0,7,7,18,3,13,0,29,37,14,0,75,46,0,0,39,0,0,15,0,35,0,134,0,0,18,0,0,11,32,0,0,2,0,0,0,0,0,2,0,5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,24,28,0,0,1,0,0,0,0,0,0,1,78,0,0,1,1,14,5,0,0,0,4,0,10,6,22,0,5,59,48,37,0,42,9,13,10,0,0,3,6,32,0,0,0,0,0,0,58,54,2,66,3,0,28,5,16,1,0,29,0,0,0,3,1,0,0,18,0,0,68,0,33,0,0,32,32,0,0,6,3,8,0,110,23,0,23,0,207,0,1,57,0,0,203,0,23,0,0,10,30,1,0,251,17,3,0,12,0,0,105,18,6,19,7,0,5,0,0,0,26,18,10,115,0,3,0,17,159,1,0,5,5,1,0,0,0,13,8,8,8,2,0,30,1,0,0,0,15,0,0,0,0,30,13,0,0,33,0,0,26,5,19,0,0,16,0,0
0,83,86,148,0,16,0,0,1,80,26,0,0,0,0,0,0,27,0,0,97,0,0,0,0,0,12,0,0,0,0,24,63,0,0,0,17,21,0,140,920,4,0,0,26,0,2,0,0,0,0,0,12,0,13,7,10,0,0,0,0,0,0,18,0,46,0,88,28,93,28,0,0,0,0,417,68,3365,3,64,0,1,13,79,0,159,44,21,5,0,0,0,0,5,0,5,0,64,1,0,0,0,125,99,0,158,0,0,0,52,0,1,14,115,2,0,212,0,0,24,27,0,40,1,24,0,34,2,0,10,0,0,0,449,0,239,0,20,0,16,5,80,0,256,9,44,0,0,4,0,1,0,0,0,53,18,0,26,0,0,39,0,0,64,0,45,0,117,0,0,0,0,0,1,0,41,0,598,0,0,0,98,94,28,6,9,0,12,5,0,46,0,16,0,10,0,15,56,0,0,35,0,17,0,0,0,24,9,0,0,55,14,28,0,131,56,3,0,0,0,33,0,0,8,251,0,124,0,0,51,32,32,34,37,0,0,16,0,0,10,13,0,135,26,0,0,0,183,5,15,60,0,54,31,0,0,43,1,46,14,31,0,0,53,0,6,0,47,58,0,0,4,0,0,57,55,15,0,53,0,12,0,13,0,0,0,50,0,40,0,13,33,32,0,22,7,0,0,82,0,0,3,0,0,16,0,21,0,0,12,0,179,49,188,68,31,22,0,43,60,30,0,127,21,74,24,11,12,0,0,0,0,28,2,7,0,5,0,0,65,5,34,1,33,0,29,82,25,0,47,0,0,0,18,0,0,3,0,9,4,0,7,2,38,0,0,0,36,72,0,0,3,89,0,0,0,0,0,0,0,108,0,5,0,0,30,27,0,19,0,0,0,36,33,0,12,0,6,0,0,0,29,0,26,0,0,0,1,0,21,1,12,0,13,21,25,0,0,0,0,46,2,30,0,0,0,1,15,0,0,0,0,0,0,0,19,0,6,0,5,0,0,0,0,77,0,0,0,30,23,0,10,37,0,0,0,0,0,6,0,6,12,0,73,0,12,15,0,0,103,0,0,13,0,0,2,49,0,20,29,0,0,0,8,82,0,0,278,18,47,0,58,9,0,0,1,360,0,9,0,33,0,4,3,0,14,105,0,0,0,0,33,0,4,0,23,77,3,35,0,0,84,0,22,12,0,0,0,0,1,0,1,0,40,10,0,20,16,0,62,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,12,0,0,0,0,0
0,44,47,0,11,5,0,0,1,0,42,0,0,127,0,0,0,0,0,21,47,0,0,225,44,0,14,188,0,0,5,0,0,5,2,0,38,0,28,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,5,2,1,7,0,91,0,0,32,0,0,107,25,20,0,219,0,0,0,0,0,0,0,3951,9,67,14,0,0,70,0,0,23,12,9,0,0,0,25,0,0,0,32,0,0,0,7,1,213,116,129,380,0,145,8,3,0,27,0,108,4,15,198,0,22,0,55,185,49,3,34,0,0,0,0,0,0,0,0,604,136,168,76,0,0,21,0,184,0,166,0,0,0,0,0,0,6,0,0,0,28,0,85,21,0,0,61,9,0,4,0,0,1,0,0,0,0,105,0,31,0,25,0,647,0,0,39,0,67,18,16,7,0,7,35,2,47,43,0,19,0,0,0,116,0,0,2,0,45,7,37,29,0,11,33,38,143,0,10,0,0,0,0,0,0,18,46,35,6,0,233,0,146,20,0,66,17,0,33,0,0,0,0,1,0,0,0,0,57,0,0,0,26,385,19,0,0,0,0,0,52,33,0,0,0,0,0,0,84,0,0,0,0,330,0,0,28,29,0,0,38,73,36,31,0,0,0,34,1,0,0,0,15,119,0,0,1,21,1,60,0,8,0,0,96,0,0,4,0,0,0,0,8,9,0,0,1,0,0,295,40,0,0,0,0,34,0,0,53,34,54,0,9,0,0,22,57,0,0,11,0,0,0,1,0,17,0,22,0,8,0,0,15,44,1,21,80,0,0,0,1,0,6,68,0,0,149,0,0,17,0,56,0,55,0,0,29,8,58,53,39,0,18,39,0,0,79,6,0,0,0,6,0,0,0,18,0,0,0,62,0,30,0,0,0,0,0,0,14,0,22,96,0,0,40,18,0,33,0,35,0,0,204,0,0,44,10,19,62,117,1,26,0,0,0,0,0,0,5,27,0,0,73,0,0,0,34,0,0,27,51,0,0,13,0,33,11,61,0,0,0,0,0,0,0,0,18,17,0,84,0,7,5,11,0,0,0,0,0,47,0,0,73,0,1,0,0,68,0,0,76,0,0,0,0,3,0,60,17,49,0,18,0,58,1,1,0,0,17,21,0,0,92,0,0,0,0,0,0,22,58,57,0,0,29,0,0,116,17,0,28,0,0,0,0,0,0,0,0,31,10,0,3,1,6,0,0,0,34,10,0,0,19,0,0,0,2,0,0,25,0,30,0,9,0,0,0
0,8,117,162,0,5,10,7,2,26,100,25,244,0,0,0,0,21,0,0,122,34,0,0,4,13,0,57,0,5,15,43,28,0,10,94,39,0,0,0,1336,22,0,0,11,0,6,1,0,0,0,10,0,0,4,0,0,4,48,0,0,0,0,15,0,21,130,78,0,167,34,26,0,0,0,116,33,3597,0,61,0,0,0,92,21,416,54,44,30,0,0,83,33,0,27,0,18,0,0,0,0,0,74,86,103,0,210,124,0,12,0,30,0,0,0,0,176,0,0,0,44,146,35,64,0,0,0,0,0,16,0,0,0,0,96,140,81,28,13,11,0,152,0,0,0,0,0,0,10,0,4,0,0,39,68,110,24,41,0,0,0,0,0,51,0,2,1,56,15,24,0,132,7,0,55,0,0,751,0,0,0,0,0,0,0,0,0,0,30,18,105,0,0,4,0,4,44,91,0,0,0,0,26,0,44,21,0,22,0,109,82,11,0,1,175,0,0,0,0,0,0,19,0,16,201,0,0,64,0,0,0,61,21,8,0,0,0,0,0,0,47,1,83,0,0,80,0,43,4,0,35,0,105,0,0,35,6,0,10,18,136,0,8,24,0,0,0,98,0,0,0,35,0,0,78,72,66,0,75,0,14,0,0,0,34,2,74,90,100,0,0,0,11,0,32,0,22,1,8,0,56,28,0,11,0,0,0,0,0,0,0,0,0,257,62,5,0,0,0,0,39,0,0,44,0,13,4,0,0,3,23,0,38,2,0,0,7,29,0,16,8,3,0,0,0,0,0,43,0,0,79,2,35,21,4,0,8,0,32,0,135,0,15,41,30,0,0,34,51,0,0,117,77,18,0,0,35,0,0,0,14,7,0,0,0,13,76,0,0,0,10,0,0,47,0,50,0,1,0,0,0,0,0,26,0,147,0,2,1,0,0,1,0,0,0,2,0,0,0,36,0,49,19,163,2,0,0,0,45,9,0,0,21,0,0,0,35,7,0,0,0,80,358,0,86,0,0,0,0,27,0,3,44,0,0,0,0,0,0,0,0,12,20,96,0,0,0,0,28,65,0,0,28,4,7,15,51,136,15,19,0,188,14,0,61,31,0,231,40,0,0,63,31,2,15,0,78,0,10,0,40,28,0,64,0,0,0,0,10,3,0,9,0,0,1,1,52,0,0,42,70,47,2,9,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,80,0,0,37,0,0,2,0,4,12,0,2,0,4,3,0,49,0,0,0,0,0
0,152,239,174,0,2,27,5,3,49,0,21,301,0,534,28,22,0,0,0,0,21,0,390,3,10,174,0,34,0,23,24,1,2,0,62,0,0,75,42,909,0,0,0,3,0,13,0,0,0,0,0,65,40,0,0,0,34,4,16,0,0,0,0,12,21,132,34,0,231,0,0,0,0,0,343,155,3733,0,94,58,0,0,0,0,101,0,8,13,0,0,184,41,25,46,0,12,98,34,0,0,0,78,132,0,79,0,172,1,25,0,0,44,0,0,0,162,0,0,0,8,77,0,0,0,0,2,9,0,92,0,0,0,251,77,0,48,41,0,12,2,94,0,0,0,0,14,0,2,0,49,0,0,0,17,0,82,0,0,0,0,0,0,29,0,0,229,0,0,0,0,162,0,0,30,71,0,0,0,0,13,139,89,26,85,0,0,0,0,0,20,0,0,13,0,0,108,110,3,0,0,0,121,0,18,0,37,2,20,0,0,12,0,60,79,0,44,0,0,0,0,0,0,2,262,0,126,0,10,1,35,0,168,43,0,4,0,0,0,0,62,2,152,0,1,89,0,515,0,0,13,0,24,29,0,0,85,1,26,2,0,0,19,58,0,0,0,192,0,1,11,51,0,0,18,205,0,0,71,0,0,0,5,0,93,0,64,0,99,0,0,0,0,0,1,46,13,2,117,0,0,10,0,0,24,0,0,0,0,0,0,58,0,279,89,24,0,0,0,0,80,0,4,72,0,0,6,0,0,0,44,0,0,59,0,124,11,0,0,20,0,0,0,21,0,1,32,0,0,0,156,0,0,3,0,0,13,81,30,0,120,0,27,0,0,74,8,0,60,0,0,158,151,0,37,0,74,3,0,14,12,0,0,0,0,24,39,0,8,0,0,1,0,188,57,0,0,0,7,0,0,45,0,77,1,54,0,3,1,0,0,21,0,0,19,35,282,0,7,69,0,10,16,58,0,0,0,10,30,0,0,0,0,12,0,12,38,0,0,0,0,0,0,64,0,53,0,0,16,0,0,42,29,0,0,0,0,0,1,0,0,6,1,0,0,20,0,3,53,0,0,0,8,62,0,0,0,0,0,0,0,0,0,0,99,32,0,185,77,41,0,69,23,106,63,22,0,0,0,0,0,0,0,125,0,22,7,0,0,29,0,0,28,0,0,0,0,0,33,0,0,73,0,0,0,0,0,0,0,0,0,8,22,2,0,0,0,0,0,62,51,0,0,7,0,0,0,7,0,0,0,0,0,38,0,14,0,0,0,0,0
